year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,10,Canada,Canadian Grand Prix,R,0 days 00:36:34.595000,22.8,48.7,34.0,1019.0,False,1.8,180,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:37:34.595000,22.8,49.0,31.0,1019.1,False,2.2,157,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:38:34.612000,22.8,49.1,33.0,1019.0,False,1.6,172,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:39:34.597000,22.8,49.3,33.0,1019.0,False,0.6,160,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:40:34.597000,23.0,49.3,33.0,1019.0,False,1.0,147,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:41:34.610000,23.0,48.9,32.0,1018.9,False,0.8,19,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:42:34.611000,23.0,48.7,31.0,1019.0,False,0.8,334,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:43:34.611000,23.0,48.7,31.0,1019.0,False,0.7,344,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:44:34.612000,23.1,48.7,30.0,1019.1,False,0.4,104,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:45:34.612000,23.2,48.7,31.0,1019.0,False,0.6,353,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:46:34.613000,23.0,48.9,31.0,1019.0,False,0.6,140,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 00:47:34.629000,23.0,49.3,30.0,1019.0,False,0.7,192,fastf1,2026-06-30T22:41:36.190248+00:00
