year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:36:15.434000,22.0,33.5,58.0,987.2,False,2.9,280,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:37:15.441000,21.9,32.8,57.0,987.3,False,2.3,256,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:38:15.434000,21.9,32.6,58.0,987.1,False,2.3,263,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:39:15.435000,22.0,32.1,58.0,987.1,False,1.9,257,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:40:15.451000,22.0,32.8,57.0,987.1,False,2.0,289,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:41:15.475000,22.0,33.3,59.0,987.1,False,2.7,260,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:42:15.488000,22.0,33.7,59.0,987.2,False,2.2,286,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:43:15.496000,22.0,33.7,58.0,987.1,False,2.6,248,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:44:15.492000,21.9,33.5,56.0,987.1,False,3.1,259,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:45:15.496000,22.0,33.1,57.0,987.2,False,2.7,265,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:46:15.514000,21.9,33.2,58.0,987.1,False,3.1,256,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:47:15.524000,21.9,33.2,57.0,987.2,False,1.9,262,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:48:15.525000,21.9,33.2,57.0,987.1,False,1.7,246,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:49:15.521000,21.9,31.6,57.0,987.0,False,2.1,262,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:50:15.528000,21.9,31.6,57.0,987.1,False,2.4,265,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:51:15.522000,21.8,31.6,57.0,987.1,False,2.8,268,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:52:15.529000,21.8,31.9,57.0,987.1,False,3.1,266,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:53:15.529000,21.8,32.6,58.0,987.1,False,2.2,262,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:54:15.513000,21.7,32.6,57.0,987.2,False,2.6,263,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:55:15.518000,21.7,32.6,57.0,987.1,False,2.5,265,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:56:15.545000,21.7,32.6,57.0,987.1,False,2.6,271,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:57:15.549000,21.6,32.1,57.0,987.2,False,3.0,273,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:58:15.528000,21.6,31.9,58.0,987.2,False,2.8,267,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 00:59:15.541000,21.7,31.9,58.0,987.2,False,2.5,254,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:00:15.528000,21.8,32.3,57.0,987.3,False,2.9,284,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:01:15.514000,21.8,31.7,58.0,987.2,False,3.2,286,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:02:15.532000,21.8,31.6,58.0,987.3,False,2.6,276,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:03:15.541000,21.8,31.5,58.0,987.3,False,2.9,263,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:04:15.534000,21.8,31.4,59.0,987.2,False,3.1,277,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:05:15.529000,21.9,31.4,58.0,987.2,False,2.2,285,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:06:15.533000,21.9,31.4,58.0,987.3,False,2.9,275,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:07:15.537000,21.9,31.4,58.0,987.3,False,2.3,281,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:08:15.532000,21.9,31.7,58.0,987.2,False,1.6,201,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:09:15.547000,22.0,31.7,58.0,987.2,False,1.9,250,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:10:15.562000,22.1,32.0,58.0,987.1,False,1.4,239,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:11:15.571000,22.0,31.4,58.0,987.2,False,2.6,277,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:12:15.595000,21.9,31.2,58.0,987.3,False,2.5,256,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:13:15.607000,21.9,31.1,58.0,987.2,False,1.9,292,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:14:15.619000,21.9,31.2,58.0,987.2,False,2.8,277,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:15:15.602000,21.8,30.8,59.0,987.2,False,3.0,267,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:16:15.633000,21.8,30.8,59.0,987.2,False,2.5,292,fastf1,2026-06-30T00:50:51.585913+00:00
