Driver,Team,Compound,LapNumber,TyreLife,TyreLifeSquared,Stint,Position,TrackStatus,IsPitLap,IsGreenFlag,RaceProgress,StintLength,StintProgress,DriverMedianPace,TeamMedianPace,PreviousLapTime,Rolling3LapAvg,Rolling5LapAvg,LapTimeSeconds
COL,Alpine,HARD,7.0,7.0,49.0,1.0,15.0,1,0,1,0.08974358974358974,13.0,0.5384615384615384,78.351,78.36500000000001,80.746,85.74033333333334,95.4056,80.915
COL,Alpine,HARD,8.0,8.0,64.0,1.0,15.0,12,0,0,0.10256410256410256,13.0,0.6153846153846154,78.351,78.36500000000001,80.915,80.55333333333333,89.40979999999999,80.987
COL,Alpine,HARD,9.0,9.0,81.0,1.0,15.0,2,0,0,0.11538461538461539,13.0,0.6923076923076923,78.351,78.36500000000001,80.987,80.88266666666668,83.8246,83.197
COL,Alpine,HARD,10.0,10.0,100.0,1.0,15.0,2,0,0,0.1282051282051282,13.0,0.7692307692307693,78.351,78.36500000000001,83.197,81.69966666666666,81.1688,81.709
COL,Alpine,HARD,11.0,11.0,121.0,1.0,15.0,21,0,0,0.14102564102564102,13.0,0.8461538461538461,78.351,78.36500000000001,81.709,81.96433333333333,81.5108,79.851
COL,Alpine,HARD,12.0,12.0,144.0,1.0,14.0,1,0,1,0.15384615384615385,13.0,0.9230769230769231,78.351,78.36500000000001,79.851,81.58566666666667,81.3318,79.827
COL,Alpine,HARD,13.0,13.0,169.0,1.0,19.0,1,1,1,0.16666666666666666,13.0,1.0,78.351,78.36500000000001,79.827,80.46233333333333,81.11420000000001,95.917
COL,Alpine,MEDIUM,14.0,8.0,64.0,2.0,19.0,1,1,1,0.1794871794871795,13.0,0.07692307692307693,78.351,78.36500000000001,95.917,85.19833333333334,84.1002,80.062
COL,Alpine,MEDIUM,15.0,9.0,81.0,2.0,19.0,1,0,1,0.19230769230769232,13.0,0.15384615384615385,78.351,78.36500000000001,80.062,85.26866666666668,83.47319999999999,75.509
COL,Alpine,MEDIUM,16.0,10.0,100.0,2.0,19.0,1,0,1,0.20512820512820512,13.0,0.23076923076923078,78.351,78.36500000000001,75.509,83.82933333333334,82.2332,75.435
COL,Alpine,MEDIUM,17.0,11.0,121.0,2.0,17.0,1,0,1,0.21794871794871795,13.0,0.3076923076923077,78.351,78.36500000000001,75.435,77.00200000000001,81.35,77.547
COL,Alpine,MEDIUM,18.0,12.0,144.0,2.0,17.0,1,0,1,0.23076923076923078,13.0,0.38461538461538464,78.351,78.36500000000001,77.547,76.16366666666666,80.89399999999999,78.351
COL,Alpine,MEDIUM,19.0,13.0,169.0,2.0,17.0,1,0,1,0.24358974358974358,13.0,0.46153846153846156,78.351,78.36500000000001,78.351,77.11099999999999,77.3808,78.851
COL,Alpine,MEDIUM,20.0,14.0,196.0,2.0,17.0,1,0,1,0.2564102564102564,13.0,0.5384615384615384,78.351,78.36500000000001,78.851,78.24966666666666,77.1386,79.296
COL,Alpine,MEDIUM,21.0,15.0,225.0,2.0,17.0,1,0,1,0.2692307692307692,13.0,0.6153846153846154,78.351,78.36500000000001,79.296,78.83266666666667,77.896,78.214
COL,Alpine,MEDIUM,22.0,16.0,256.0,2.0,17.0,1,0,1,0.28205128205128205,13.0,0.6923076923076923,78.351,78.36500000000001,78.214,78.78699999999999,78.4518,77.808
COL,Alpine,MEDIUM,23.0,17.0,289.0,2.0,17.0,1,0,1,0.2948717948717949,13.0,0.7692307692307693,78.351,78.36500000000001,77.808,78.43933333333332,78.504,77.626
COL,Alpine,MEDIUM,24.0,18.0,324.0,2.0,17.0,1,0,1,0.3076923076923077,13.0,0.8461538461538461,78.351,78.36500000000001,77.626,77.88266666666668,78.35900000000001,77.233
COL,Alpine,MEDIUM,25.0,19.0,361.0,2.0,17.0,1,0,1,0.32051282051282054,13.0,0.9230769230769231,78.351,78.36500000000001,77.233,77.55566666666668,78.03540000000001,77.209
COL,Alpine,MEDIUM,26.0,20.0,400.0,2.0,19.0,1,1,1,0.3333333333333333,13.0,1.0,78.351,78.36500000000001,77.209,77.35600000000001,77.618,95.572
COL,Alpine,MEDIUM,27.0,1.0,1.0,3.0,19.0,1,1,1,0.34615384615384615,50.0,0.02,78.351,78.36500000000001,95.572,83.33800000000001,81.08959999999999,80.237
COL,Alpine,MEDIUM,28.0,2.0,4.0,3.0,19.0,1,0,1,0.358974358974359,50.0,0.04,78.351,78.36500000000001,80.237,84.33933333333333,81.5754,78.135
COL,Alpine,MEDIUM,29.0,3.0,9.0,3.0,19.0,1,0,1,0.3717948717948718,50.0,0.06,78.351,78.36500000000001,78.135,84.648,81.6772,75.914
COL,Alpine,MEDIUM,30.0,4.0,16.0,3.0,19.0,1,0,1,0.38461538461538464,50.0,0.08,78.351,78.36500000000001,75.914,78.09533333333333,81.4134,75.298
COL,Alpine,MEDIUM,31.0,5.0,25.0,3.0,19.0,1,0,1,0.3974358974358974,50.0,0.1,78.351,78.36500000000001,75.298,76.449,81.0312,76.007
COL,Alpine,MEDIUM,32.0,6.0,36.0,3.0,19.0,1,0,1,0.41025641025641024,50.0,0.12,78.351,78.36500000000001,76.007,75.73966666666666,77.1182,79.845
COL,Alpine,MEDIUM,33.0,7.0,49.0,3.0,19.0,1,0,1,0.4230769230769231,50.0,0.14,78.351,78.36500000000001,79.845,77.05000000000001,77.0398,78.528
COL,Alpine,MEDIUM,34.0,8.0,64.0,3.0,19.0,1,0,1,0.4358974358974359,50.0,0.16,78.351,78.36500000000001,78.528,78.12666666666668,77.1184,78.704
COL,Alpine,MEDIUM,35.0,9.0,81.0,3.0,18.0,1,0,1,0.44871794871794873,50.0,0.18,78.351,78.36500000000001,78.704,79.02566666666667,77.6764,78.67
COL,Alpine,MEDIUM,36.0,10.0,100.0,3.0,18.0,1,0,1,0.46153846153846156,50.0,0.2,78.351,78.36500000000001,78.67,78.634,78.3508,77.955
COL,Alpine,MEDIUM,37.0,11.0,121.0,3.0,17.0,12,0,0,0.47435897435897434,50.0,0.22,78.351,78.36500000000001,77.955,78.443,78.7404,78.66
COL,Alpine,MEDIUM,38.0,12.0,144.0,3.0,17.0,1,0,1,0.48717948717948717,50.0,0.24,78.351,78.36500000000001,78.66,78.42833333333333,78.5034,78.728
COL,Alpine,MEDIUM,39.0,13.0,169.0,3.0,17.0,1,0,1,0.5,50.0,0.26,78.351,78.36500000000001,78.728,78.44766666666666,78.54339999999999,78.889
COL,Alpine,MEDIUM,40.0,14.0,196.0,3.0,17.0,1,0,1,0.5128205128205128,50.0,0.28,78.351,78.36500000000001,78.889,78.759,78.5804,78.443
COL,Alpine,MEDIUM,41.0,15.0,225.0,3.0,17.0,1,0,1,0.5256410256410257,50.0,0.3,78.351,78.36500000000001,78.443,78.68666666666667,78.535,78.866
COL,Alpine,MEDIUM,42.0,16.0,256.0,3.0,17.0,1,0,1,0.5384615384615384,50.0,0.32,78.351,78.36500000000001,78.866,78.73266666666666,78.7172,77.798
COL,Alpine,MEDIUM,43.0,17.0,289.0,3.0,17.0,1,0,1,0.5512820512820513,50.0,0.34,78.351,78.36500000000001,77.798,78.36899999999999,78.5448,77.541
COL,Alpine,MEDIUM,44.0,18.0,324.0,3.0,16.0,1,0,1,0.5641025641025641,50.0,0.36,78.351,78.36500000000001,77.541,78.06833333333333,78.3074,78.439
COL,Alpine,MEDIUM,45.0,19.0,361.0,3.0,16.0,1,0,1,0.5769230769230769,50.0,0.38,78.351,78.36500000000001,78.439,77.926,78.2174,78.71
COL,Alpine,MEDIUM,46.0,20.0,400.0,3.0,16.0,1,0,1,0.5897435897435898,50.0,0.4,78.351,78.36500000000001,78.71,78.23,78.27080000000001,80.19
COL,Alpine,MEDIUM,47.0,21.0,441.0,3.0,16.0,1,0,1,0.6025641025641025,50.0,0.42,78.351,78.36500000000001,80.19,79.113,78.5356,79.889
COL,Alpine,MEDIUM,48.0,22.0,484.0,3.0,16.0,1,0,1,0.6153846153846154,50.0,0.44,78.351,78.36500000000001,79.889,79.59633333333333,78.95379999999999,78.24
COL,Alpine,MEDIUM,49.0,23.0,529.0,3.0,16.0,1,0,1,0.6282051282051282,50.0,0.46,78.351,78.36500000000001,78.24,79.43966666666667,79.0936,78.159
COL,Alpine,MEDIUM,50.0,24.0,576.0,3.0,16.0,1,0,1,0.6410256410256411,50.0,0.48,78.351,78.36500000000001,78.159,78.76266666666668,79.0376,79.965
COL,Alpine,MEDIUM,51.0,25.0,625.0,3.0,16.0,1,0,1,0.6538461538461539,50.0,0.5,78.351,78.36500000000001,79.965,78.788,79.2886,80.722
COL,Alpine,MEDIUM,52.0,26.0,676.0,3.0,16.0,1,0,1,0.6666666666666666,50.0,0.52,78.351,78.36500000000001,80.722,79.61533333333334,79.39500000000001,80.423
COL,Alpine,MEDIUM,53.0,27.0,729.0,3.0,16.0,1,0,1,0.6794871794871795,50.0,0.54,78.351,78.36500000000001,80.423,80.37,79.5018,80.255
COL,Alpine,MEDIUM,54.0,28.0,784.0,3.0,16.0,1,0,1,0.6923076923076923,50.0,0.56,78.351,78.36500000000001,80.255,80.46666666666665,79.9048,78.71
COL,Alpine,MEDIUM,55.0,29.0,841.0,3.0,16.0,1,0,1,0.7051282051282052,50.0,0.58,78.351,78.36500000000001,78.71,79.79599999999999,80.015,78.692
COL,Alpine,MEDIUM,56.0,30.0,900.0,3.0,16.0,1,0,1,0.717948717948718,50.0,0.6,78.351,78.36500000000001,78.692,79.219,79.76039999999999,78.489
COL,Alpine,MEDIUM,57.0,31.0,961.0,3.0,16.0,1,0,1,0.7307692307692307,50.0,0.62,78.351,78.36500000000001,78.489,78.63033333333333,79.31379999999999,78.426
COL,Alpine,MEDIUM,58.0,32.0,1024.0,3.0,16.0,1,0,1,0.7435897435897436,50.0,0.64,78.351,78.36500000000001,78.426,78.53566666666666,78.9144,78.249
COL,Alpine,MEDIUM,59.0,33.0,1089.0,3.0,16.0,1,0,1,0.7564102564102564,50.0,0.66,78.351,78.36500000000001,78.249,78.38799999999999,78.5132,79.063
COL,Alpine,MEDIUM,60.0,34.0,1156.0,3.0,16.0,1,0,1,0.7692307692307693,50.0,0.68,78.351,78.36500000000001,79.063,78.57933333333334,78.5838,78.687
COL,Alpine,MEDIUM,61.0,35.0,1225.0,3.0,16.0,1,0,1,0.782051282051282,50.0,0.7,78.351,78.36500000000001,78.687,78.66633333333334,78.58279999999999,78.878
COL,Alpine,MEDIUM,62.0,36.0,1296.0,3.0,16.0,1,0,1,0.7948717948717948,50.0,0.72,78.351,78.36500000000001,78.878,78.87599999999999,78.6606,78.214
COL,Alpine,MEDIUM,63.0,37.0,1369.0,3.0,16.0,1,0,1,0.8076923076923077,50.0,0.74,78.351,78.36500000000001,78.214,78.593,78.6182,78.877
COL,Alpine,MEDIUM,64.0,38.0,1444.0,3.0,15.0,1,0,1,0.8205128205128205,50.0,0.76,78.351,78.36500000000001,78.877,78.65633333333334,78.7438,78.379
COL,Alpine,MEDIUM,65.0,39.0,1521.0,3.0,15.0,1,0,1,0.8333333333333334,50.0,0.78,78.351,78.36500000000001,78.379,78.49,78.607,77.338
COL,Alpine,MEDIUM,66.0,40.0,1600.0,3.0,15.0,1,0,1,0.8461538461538461,50.0,0.8,78.351,78.36500000000001,77.338,78.198,78.33720000000001,77.517
COL,Alpine,MEDIUM,67.0,41.0,1681.0,3.0,15.0,1,0,1,0.8589743589743589,50.0,0.82,78.351,78.36500000000001,77.517,77.74466666666666,78.06499999999998,78.018
COL,Alpine,MEDIUM,68.0,42.0,1764.0,3.0,15.0,1,0,1,0.8717948717948718,50.0,0.84,78.351,78.36500000000001,78.018,77.62433333333333,78.0258,77.1
COL,Alpine,MEDIUM,69.0,43.0,1849.0,3.0,14.0,1,0,1,0.8846153846153846,50.0,0.86,78.351,78.36500000000001,77.1,77.545,77.6704,76.703
COL,Alpine,MEDIUM,70.0,44.0,1936.0,3.0,14.0,1,0,1,0.8974358974358975,50.0,0.88,78.351,78.36500000000001,76.703,77.27366666666667,77.3352,76.707
COL,Alpine,MEDIUM,71.0,45.0,2025.0,3.0,14.0,1,0,1,0.9102564102564102,50.0,0.9,78.351,78.36500000000001,76.707,76.83666666666666,77.20899999999999,76.256
COL,Alpine,MEDIUM,72.0,46.0,2116.0,3.0,14.0,1,0,1,0.9230769230769231,50.0,0.92,78.351,78.36500000000001,76.256,76.55533333333334,76.9568,76.135
COL,Alpine,MEDIUM,73.0,47.0,2209.0,3.0,13.0,1,0,1,0.9358974358974359,50.0,0.94,78.351,78.36500000000001,76.135,76.366,76.5802,75.669
COL,Alpine,MEDIUM,74.0,48.0,2304.0,3.0,13.0,1,0,1,0.9487179487179487,50.0,0.96,78.351,78.36500000000001,75.669,76.02,76.29400000000001,75.564
COL,Alpine,MEDIUM,75.0,49.0,2401.0,3.0,13.0,1,0,1,0.9615384615384616,50.0,0.98,78.351,78.36500000000001,75.564,75.78933333333333,76.06620000000001,75.92
COL,Alpine,MEDIUM,76.0,50.0,2500.0,3.0,13.0,1,0,1,0.9743589743589743,50.0,1.0,78.351,78.36500000000001,75.92,75.71766666666667,75.9088,75.435
GAS,Alpine,MEDIUM,2.0,1.0,1.0,2.0,18.0,6,1,0,0.02564102564102564,6.0,0.16666666666666666,78.864,78.36500000000001,112.223,112.223,112.223,108.974
GAS,Alpine,MEDIUM,3.0,2.0,4.0,2.0,18.0,6,0,0,0.038461538461538464,6.0,0.3333333333333333,78.864,78.36500000000001,108.974,110.5985,110.5985,108.723
GAS,Alpine,MEDIUM,4.0,3.0,9.0,2.0,18.0,671,0,0,0.05128205128205128,6.0,0.5,78.864,78.36500000000001,108.723,109.97333333333334,109.97333333333334,91.509
GAS,Alpine,MEDIUM,5.0,4.0,16.0,2.0,18.0,1,0,1,0.0641025641025641,6.0,0.6666666666666666,78.864,78.36500000000001,91.509,103.06866666666667,105.35725,78.864
GAS,Alpine,MEDIUM,6.0,5.0,25.0,2.0,18.0,1,0,1,0.07692307692307693,6.0,0.8333333333333334,78.864,78.36500000000001,78.864,93.032,100.0586,78.054
GAS,Alpine,MEDIUM,7.0,6.0,36.0,2.0,18.0,1,0,1,0.08974358974358974,6.0,1.0,78.864,78.36500000000001,78.054,82.809,93.2248,79.262
HAD,Racing Bulls,MEDIUM,2.0,2.0,4.0,1.0,5.0,16,0,0,0.02564102564102564,14.0,0.14285714285714285,77.2385,77.0135,87.567,87.567,87.567,106.692
HAD,Racing Bulls,MEDIUM,3.0,3.0,9.0,1.0,5.0,6,0,0,0.038461538461538464,14.0,0.21428571428571427,77.2385,77.0135,106.692,97.1295,97.1295,109.414
HAD,Racing Bulls,MEDIUM,4.0,4.0,16.0,1.0,5.0,671,0,0,0.05128205128205128,14.0,0.2857142857142857,77.2385,77.0135,109.414,101.22433333333333,101.22433333333333,99.64
HAD,Racing Bulls,MEDIUM,5.0,5.0,25.0,1.0,5.0,1,0,1,0.0641025641025641,14.0,0.35714285714285715,77.2385,77.0135,99.64,105.24866666666667,100.82825,80.952
HAD,Racing Bulls,MEDIUM,6.0,6.0,36.0,1.0,5.0,1,0,1,0.07692307692307693,14.0,0.42857142857142855,77.2385,77.0135,80.952,96.66866666666665,96.853,80.143
HAD,Racing Bulls,MEDIUM,7.0,7.0,49.0,1.0,5.0,1,0,1,0.08974358974358974,14.0,0.5,77.2385,77.0135,80.143,86.91166666666668,95.3682,79.554
HAD,Racing Bulls,MEDIUM,8.0,8.0,64.0,1.0,5.0,12,0,0,0.10256410256410256,14.0,0.5714285714285714,77.2385,77.0135,79.554,80.21633333333334,89.94059999999999,78.388
HAD,Racing Bulls,MEDIUM,9.0,9.0,81.0,1.0,5.0,2,0,0,0.11538461538461539,14.0,0.6428571428571429,77.2385,77.0135,78.388,79.36166666666666,83.7354,81.968
HAD,Racing Bulls,MEDIUM,10.0,10.0,100.0,1.0,5.0,2,0,0,0.1282051282051282,14.0,0.7142857142857143,77.2385,77.0135,81.968,79.97000000000001,80.201,78.529
HAD,Racing Bulls,MEDIUM,11.0,11.0,121.0,1.0,5.0,21,0,0,0.14102564102564102,14.0,0.7857142857142857,77.2385,77.0135,78.529,79.62833333333333,79.7164,78.183
HAD,Racing Bulls,MEDIUM,12.0,12.0,144.0,1.0,5.0,1,0,1,0.15384615384615385,14.0,0.8571428571428571,77.2385,77.0135,78.183,79.56,79.3244,77.376
HAD,Racing Bulls,MEDIUM,13.0,13.0,169.0,1.0,5.0,1,0,1,0.16666666666666666,14.0,0.9285714285714286,77.2385,77.0135,77.376,78.02933333333333,78.8888,77.088
HAD,Racing Bulls,MEDIUM,14.0,14.0,196.0,1.0,8.0,1,1,1,0.1794871794871795,14.0,1.0,77.2385,77.0135,77.088,77.549,78.6288,94.072
HAD,Racing Bulls,SOFT,15.0,4.0,16.0,2.0,8.0,1,1,1,0.19230769230769232,5.0,0.2,77.2385,77.0135,94.072,82.84533333333333,81.04960000000001,79.771
HAD,Racing Bulls,SOFT,16.0,5.0,25.0,2.0,7.0,1,0,1,0.20512820512820512,5.0,0.4,77.2385,77.0135,79.771,83.64366666666666,81.298,75.981
HAD,Racing Bulls,SOFT,17.0,6.0,36.0,2.0,6.0,1,0,1,0.21794871794871795,5.0,0.6,77.2385,77.0135,75.981,83.27466666666668,80.8576,77.191
HAD,Racing Bulls,SOFT,18.0,7.0,49.0,2.0,6.0,1,0,1,0.23076923076923078,5.0,0.8,77.2385,77.0135,77.191,77.64766666666667,80.8206,76.372
HAD,Racing Bulls,SOFT,19.0,8.0,64.0,2.0,8.0,1,1,1,0.24358974358974358,5.0,1.0,77.2385,77.0135,76.372,76.51466666666666,80.67739999999999,93.324
HAD,Racing Bulls,HARD,20.0,2.0,4.0,3.0,8.0,1,1,1,0.2564102564102564,58.0,0.017241379310344827,77.2385,77.0135,93.324,82.29566666666666,80.52779999999998,79.175
HAD,Racing Bulls,HARD,21.0,3.0,9.0,3.0,8.0,1,0,1,0.2692307692307692,58.0,0.034482758620689655,77.2385,77.0135,79.175,82.95700000000001,80.4086,76.136
HAD,Racing Bulls,HARD,22.0,4.0,16.0,3.0,8.0,1,0,1,0.28205128205128205,58.0,0.05172413793103448,77.2385,77.0135,76.136,82.87833333333333,80.4396,76.357
HAD,Racing Bulls,HARD,23.0,5.0,25.0,3.0,8.0,1,0,1,0.2948717948717949,58.0,0.06896551724137931,77.2385,77.0135,76.357,77.22266666666665,80.27279999999999,77.581
HAD,Racing Bulls,HARD,24.0,6.0,36.0,3.0,8.0,1,0,1,0.3076923076923077,58.0,0.08620689655172414,77.2385,77.0135,77.581,76.69133333333333,80.5146,77.79
HAD,Racing Bulls,HARD,25.0,7.0,49.0,3.0,8.0,1,0,1,0.32051282051282054,58.0,0.10344827586206896,77.2385,77.0135,77.79,77.24266666666666,77.4078,77.832
HAD,Racing Bulls,HARD,26.0,8.0,64.0,3.0,8.0,1,0,1,0.3333333333333333,58.0,0.1206896551724138,77.2385,77.0135,77.832,77.73433333333334,77.1392,77.625
HAD,Racing Bulls,HARD,27.0,9.0,81.0,3.0,8.0,1,0,1,0.34615384615384615,58.0,0.13793103448275862,77.2385,77.0135,77.625,77.74900000000001,77.43700000000001,76.482
HAD,Racing Bulls,HARD,28.0,10.0,100.0,3.0,7.0,1,0,1,0.358974358974359,58.0,0.15517241379310345,77.2385,77.0135,76.482,77.313,77.462,76.441
HAD,Racing Bulls,HARD,29.0,11.0,121.0,3.0,7.0,1,0,1,0.3717948717948718,58.0,0.1724137931034483,77.2385,77.0135,76.441,76.84933333333333,77.234,76.497
HAD,Racing Bulls,HARD,30.0,12.0,144.0,3.0,7.0,1,0,1,0.38461538461538464,58.0,0.1896551724137931,77.2385,77.0135,76.497,76.47333333333334,76.97540000000001,76.432
HAD,Racing Bulls,HARD,31.0,13.0,169.0,3.0,7.0,1,0,1,0.3974358974358974,58.0,0.20689655172413793,77.2385,77.0135,76.432,76.45666666666666,76.69539999999999,76.289
HAD,Racing Bulls,HARD,32.0,14.0,196.0,3.0,7.0,1,0,1,0.41025641025641024,58.0,0.22413793103448276,77.2385,77.0135,76.289,76.406,76.42819999999999,76.307
HAD,Racing Bulls,HARD,33.0,15.0,225.0,3.0,7.0,1,0,1,0.4230769230769231,58.0,0.2413793103448276,77.2385,77.0135,76.307,76.34266666666666,76.39320000000001,76.044
HAD,Racing Bulls,HARD,34.0,16.0,256.0,3.0,7.0,1,0,1,0.4358974358974359,58.0,0.25862068965517243,77.2385,77.0135,76.044,76.21333333333332,76.31379999999999,76.07
HAD,Racing Bulls,HARD,35.0,17.0,289.0,3.0,7.0,1,0,1,0.44871794871794873,58.0,0.27586206896551724,77.2385,77.0135,76.07,76.14033333333333,76.2284,76.212
HAD,Racing Bulls,HARD,36.0,18.0,324.0,3.0,7.0,1,0,1,0.46153846153846156,58.0,0.29310344827586204,77.2385,77.0135,76.212,76.10866666666666,76.18440000000001,76.125
HAD,Racing Bulls,HARD,37.0,19.0,361.0,3.0,6.0,12,0,0,0.47435897435897434,58.0,0.3103448275862069,77.2385,77.0135,76.125,76.13566666666667,76.1516,76.419
HAD,Racing Bulls,HARD,38.0,20.0,400.0,3.0,6.0,1,0,1,0.48717948717948717,58.0,0.3275862068965517,77.2385,77.0135,76.419,76.252,76.174,76.4
HAD,Racing Bulls,HARD,39.0,21.0,441.0,3.0,6.0,1,0,1,0.5,58.0,0.3448275862068966,77.2385,77.0135,76.4,76.31466666666667,76.2452,76.92
HAD,Racing Bulls,HARD,40.0,22.0,484.0,3.0,6.0,1,0,1,0.5128205128205128,58.0,0.3620689655172414,77.2385,77.0135,76.92,76.57966666666667,76.4152,77.025
HAD,Racing Bulls,HARD,41.0,23.0,529.0,3.0,6.0,1,0,1,0.5256410256410257,58.0,0.3793103448275862,77.2385,77.0135,77.025,76.78166666666667,76.5778,77.242
HAD,Racing Bulls,HARD,42.0,24.0,576.0,3.0,6.0,1,0,1,0.5384615384615384,58.0,0.39655172413793105,77.2385,77.0135,77.242,77.06233333333334,76.80120000000001,79.685
HAD,Racing Bulls,HARD,43.0,25.0,625.0,3.0,6.0,1,0,1,0.5512820512820513,58.0,0.41379310344827586,77.2385,77.0135,79.685,77.984,77.45439999999999,78.924
HAD,Racing Bulls,HARD,44.0,26.0,676.0,3.0,6.0,1,0,1,0.5641025641025641,58.0,0.43103448275862066,77.2385,77.0135,78.924,78.617,77.95920000000001,76.93
HAD,Racing Bulls,HARD,45.0,27.0,729.0,3.0,6.0,1,0,1,0.5769230769230769,58.0,0.4482758620689655,77.2385,77.0135,76.93,78.51299999999999,77.9612,77.914
HAD,Racing Bulls,HARD,46.0,28.0,784.0,3.0,6.0,1,0,1,0.5897435897435898,58.0,0.46551724137931033,77.2385,77.0135,77.914,77.92266666666667,78.13900000000001,79.607
HAD,Racing Bulls,HARD,47.0,29.0,841.0,3.0,6.0,1,0,1,0.6025641025641025,58.0,0.4827586206896552,77.2385,77.0135,79.607,78.15033333333334,78.61200000000001,77.129
HAD,Racing Bulls,HARD,48.0,30.0,900.0,3.0,6.0,1,0,1,0.6153846153846154,58.0,0.5,77.2385,77.0135,77.129,78.21666666666668,78.1008,77.451
HAD,Racing Bulls,HARD,49.0,31.0,961.0,3.0,6.0,1,0,1,0.6282051282051282,58.0,0.5172413793103449,77.2385,77.0135,77.451,78.06233333333334,77.8062,78.076
HAD,Racing Bulls,HARD,50.0,32.0,1024.0,3.0,6.0,1,0,1,0.6410256410256411,58.0,0.5344827586206896,77.2385,77.0135,78.076,77.552,78.0354,77.235
HAD,Racing Bulls,HARD,51.0,33.0,1089.0,3.0,6.0,1,0,1,0.6538461538461539,58.0,0.5517241379310345,77.2385,77.0135,77.235,77.58733333333332,77.89959999999999,78.932
HAD,Racing Bulls,HARD,52.0,34.0,1156.0,3.0,6.0,1,0,1,0.6666666666666666,58.0,0.5689655172413793,77.2385,77.0135,78.932,78.081,77.7646,77.718
HAD,Racing Bulls,HARD,53.0,35.0,1225.0,3.0,6.0,1,0,1,0.6794871794871795,58.0,0.5862068965517241,77.2385,77.0135,77.718,77.96166666666667,77.8824,77.42
HAD,Racing Bulls,HARD,54.0,36.0,1296.0,3.0,6.0,1,0,1,0.6923076923076923,58.0,0.603448275862069,77.2385,77.0135,77.42,78.02333333333333,77.8762,79.723
HAD,Racing Bulls,HARD,55.0,37.0,1369.0,3.0,6.0,1,0,1,0.7051282051282052,58.0,0.6206896551724138,77.2385,77.0135,79.723,78.28699999999999,78.2056,77.863
HAD,Racing Bulls,HARD,56.0,38.0,1444.0,3.0,6.0,1,0,1,0.717948717948718,58.0,0.6379310344827587,77.2385,77.0135,77.863,78.33533333333334,78.3312,77.484
HAD,Racing Bulls,HARD,57.0,39.0,1521.0,3.0,6.0,1,0,1,0.7307692307692307,58.0,0.6551724137931034,77.2385,77.0135,77.484,78.35666666666667,78.04159999999999,77.268
HAD,Racing Bulls,HARD,58.0,40.0,1600.0,3.0,6.0,1,0,1,0.7435897435897436,58.0,0.6724137931034483,77.2385,77.0135,77.268,77.53833333333334,77.95160000000001,76.984
HAD,Racing Bulls,HARD,59.0,41.0,1681.0,3.0,6.0,1,0,1,0.7564102564102564,58.0,0.6896551724137931,77.2385,77.0135,76.984,77.24533333333333,77.8644,77.717
HAD,Racing Bulls,HARD,60.0,42.0,1764.0,3.0,6.0,1,0,1,0.7692307692307693,58.0,0.7068965517241379,77.2385,77.0135,77.717,77.323,77.4632,78.008
HAD,Racing Bulls,HARD,61.0,43.0,1849.0,3.0,6.0,1,0,1,0.782051282051282,58.0,0.7241379310344828,77.2385,77.0135,78.008,77.56966666666666,77.4922,78.069
HAD,Racing Bulls,HARD,62.0,44.0,1936.0,3.0,6.0,1,0,1,0.7948717948717948,58.0,0.7413793103448276,77.2385,77.0135,78.069,77.93133333333333,77.6092,77.876
HAD,Racing Bulls,HARD,63.0,45.0,2025.0,3.0,6.0,1,0,1,0.8076923076923077,58.0,0.7586206896551724,77.2385,77.0135,77.876,77.98433333333334,77.7308,78.071
HAD,Racing Bulls,HARD,64.0,46.0,2116.0,3.0,6.0,1,0,1,0.8205128205128205,58.0,0.7758620689655172,77.2385,77.0135,78.071,78.00533333333334,77.9482,78.299
HAD,Racing Bulls,HARD,65.0,47.0,2209.0,3.0,6.0,1,0,1,0.8333333333333334,58.0,0.7931034482758621,77.2385,77.0135,78.299,78.082,78.06460000000001,78.125
HAD,Racing Bulls,HARD,66.0,48.0,2304.0,3.0,6.0,1,0,1,0.8461538461538461,58.0,0.8103448275862069,77.2385,77.0135,78.125,78.165,78.08800000000001,77.52
HAD,Racing Bulls,HARD,67.0,49.0,2401.0,3.0,6.0,1,0,1,0.8589743589743589,58.0,0.8275862068965517,77.2385,77.0135,77.52,77.98133333333332,77.9782,79.017
HAD,Racing Bulls,HARD,68.0,50.0,2500.0,3.0,6.0,1,0,1,0.8717948717948718,58.0,0.8448275862068966,77.2385,77.0135,79.017,78.22066666666666,78.2064,77.28
HAD,Racing Bulls,HARD,69.0,51.0,2601.0,3.0,6.0,1,0,1,0.8846153846153846,58.0,0.8620689655172413,77.2385,77.0135,77.28,77.939,78.0482,76.917
HAD,Racing Bulls,HARD,70.0,52.0,2704.0,3.0,6.0,1,0,1,0.8974358974358975,58.0,0.8793103448275862,77.2385,77.0135,76.917,77.738,77.7718,77.002
HAD,Racing Bulls,HARD,71.0,53.0,2809.0,3.0,6.0,1,0,1,0.9102564102564102,58.0,0.896551724137931,77.2385,77.0135,77.002,77.06633333333333,77.5472,76.798
HAD,Racing Bulls,HARD,72.0,54.0,2916.0,3.0,6.0,1,0,1,0.9230769230769231,58.0,0.9137931034482759,77.2385,77.0135,76.798,76.90566666666666,77.4028,76.92
HAD,Racing Bulls,HARD,73.0,55.0,3025.0,3.0,6.0,1,0,1,0.9358974358974359,58.0,0.9310344827586207,77.2385,77.0135,76.92,76.90666666666667,76.9834,76.724
